Processes: 288 total, 6 running, 1 stuck, 281 sleeping, 976 threads 
2000/12/31 19:35:48
Load Avg: 1.60, 2.65, 12.80 
CPU usage: 25.0% user, 43.96% sys, 31.3% idle 
SharedLibs: 413M resident, 66M data, 172M linkedit.
MemRegions: 37933 total, 1516M resident, 282M private, 377M shared.
PhysMem: 6083M used (1950M wired), 10G unused.
VM: 1277G vsize, 1373M framework vsize, 0(0) swapins, 0(0) swapouts.
Networks: packets: 0/0B in, 0/0B out.
Disks: 0/0B read, 0/0B written.

PID   COMMAND          %CPU TIME     #TH   #WQ #PORTS MEM    PURG   CMPRS PGRP PPID STATE    BOOSTS   %CPU_ME %CPU_OTHRS UID FAULTS COW  MSGSENT MSGRECV SYSBSD  SYSMACH CSW     PAGEINS IDLEW POWER INSTRS CYCLES USER               #MREGS RPRVT  VPRVT  VSIZE  KPRVT  KSHRD 
446   storeassetd      0.0  00:00.81 2     1   63     4148K  0B     0B    446  1    sleeping *0[2]    0.00000 0.00000    501 5680   349  265     80      3687    599     1768    69      0     0.0   0      0      ryangosdin         83     2948K  55620K 4237M  416K   -8349B
444   IMRemoteURLConne 0.0  00:00.25 2     1   30     1500K  0B     0B    444  1    sleeping *0[2]    0.00000 0.00000    501 1966   266  253     87      1183    544     423     0       0     0.0   0      0      ryangosdin         67     644K   54188K 4206M  348K   -13K  
443   mediaremoteagent 0.0  00:00.21 2     1   34     1588K  0B     0B    443  1    sleeping  0[0]    0.00000 0.00000    501 2089   269  124     40      979     346     510     2       0     0.0   0      0      ryangosdin         68     712K   54272K 4206M  352K   0B    
442   storedownloadd   0.0  00:00.53 2     1   50     3784K  0B     0B    442  1    sleeping *0[3]    0.00000 0.00000    501 5329   339  236     73      1956    573     1058    87      0     0.0   0      0      ryangosdin         86     2624K  55616K 4238M  408K   -8574B
433   kdc              0.0  00:00.76 2     2   38     3488K  0B     0B    433  1    sleeping *0[1]    0.00000 0.00000    0   2787   287  183     593     3611    1038    2146    51      0     0.0   0      0      root               95     2548K  56108K 4234M  356K   640B  
431   smd              0.0  00:00.19 2     2   21     1264K  0B     0B    431  1    sleeping *0[16]   0.00000 0.00000    0   1796   259  232     96      1119    454     303     1       0     0.0   0      0      root               68     428K   54700K 4206M  336K   0B    
429   AudioComponentRe 0.0  00:00.90 2     1   61     4260K  32768B 0B    429  1    sleeping *0[5]    0.00000 0.00000    501 3996   582  295     96      14346   713     1952    3       0     0.0   0      0      ryangosdin         96     3240K  55936K 4234M  352K   0B    
428   writeconfig      0.0  00:00.38 2     2   42     2868K  0B     0B    428  1    sleeping *0[52]   0.00000 0.00000    0   4455   307  1213    208     3453    2148    1443    23      0     0.0   0      0      root               73     1864K  55620K 4207M  364K   -15K  
424   appstoreagent    0.0  00:01.48 3     2   83     4280K  24576B 0B    424  1    sleeping *0[1]    0.00000 0.00000    501 6195   394  636     129     8234    1442    4065    134     0     0.0   0      0      ryangosdin         92     2984K  55000K 4237M  424K   57888B
420   AssetCacheTether 0.0  00:00.35 4     3   55     3180K  0B     0B    420  1    sleeping *0[2]    0.00000 0.00000    0   2894   305  456     189     1436    594     473     64      0     0.0   0      0      root               93     2176K  57068K 4236M  368K   -11K  
419   AssetCacheManage 0.0  00:00.29 2     2   31     3008K  0B     0B    419  1    sleeping *0[5]    0.00000 0.00000    0   2415   268  188     74      1400    386     405     2       0     0.0   0      0      root               80     2140K  56084K 4208M  340K   0B    
414   dmd              0.0  00:00.46 2     1   40     2764K  0B     0B    414  1    sleeping  0[0]    0.00000 0.00000    0   5161   365  185     94      1789    594     1217    21      0     0.0   0      0      root               76     1668K  54092K 4233M  388K   0B    
412   com.apple.hiserv 0.0  00:00.17 2     2   39     1500K  0B     0B    412  1    sleeping *0[10]   0.00000 0.00000    501 1916   264  238     71      1055    471     237     0       0     0.0   0      0      ryangosdin         70     648K   54704K 4206M  348K   -12K  
410   assistantd       0.0  00:01.19 3     2   104    5568K  32768B 0B    410  1    sleeping *0[76]   0.00000 0.00000    501 8425   500  968     723     5160    2356    4343    660     0     0.0   0      0      ryangosdin         94     4252K  57224K 4238M  408K   91292B
408   callservicesd    0.0  00:02.66 2     1   186    8608K  136K   0B    408  1    sleeping *0[10]   0.00000 0.00000    501 10167  744  1954    774     6426    3899    6463    1391    0     0.0   0      0      ryangosdin         123    6516K  61036K 4243M  452K   53424B
406   atsd             0.0  00:01.17 2     1   66     4064K  128K   0B    406  1    sleeping *0[32]   0.00000 0.00000    501 4481   334  1084    196     29462   2101    5551    98      0     0.0   0      0      ryangosdin         171    3236K  88328K 4240M  348K   0B    
405   SafariBookmarksS 0.0  00:02.94 6     4   84     5176K  0B     0B    405  1    sleeping *0[1]    0.00000 0.00000    501 11336  304  2092    142     14531   7544    16764   2756    0     0.0   0      0      ryangosdin         105    4272K  58568K 4238M  384K   17168B
403   LocationMenu     0.0  00:01.90 3     1   194    19584K 128K   0B    403  1    sleeping *0[60]   0.00000 0.00000    501 10394  509  5966    1377    6305    12167   6939    6       0     0.0   0      0      ryangosdin         267    11164K 198M   4823M  608K   3277K 
399   deleted          0.0  00:00.62 2     2   53     3920K  0B     0B    399  1    sleeping *0[7]    0.00000 0.00000    501 3767   306  1843    642     5804    3048    2628    101     0     0.0   0      0      ryangosdin         86     2908K  56024K 4235M  392K   -13K  
397   com.apple.quickl 0.0  00:00.28 2     1   37     1896K  8192B  0B    397  1    sleeping *0[42]   0.00000 0.00000    501 2539   281  517     181     1804    772     703     7       0     0.0   0      0      ryangosdin         74     1012K  53984K 4232M  380K   0B    
395   colorsync.userag 0.0  00:00.60 2     1   59     2396K  0B     0B    395  1    sleeping *0[1]    0.00000 0.00000    501 2401   308  696     423     5494    2396    1258    7       0     0.0   0      0      ryangosdin         82     1492K  54352K 4233M  356K   0B    
394   fileproviderd    0.0  00:01.10 5     4   87     3044K  4096B  0B    394  1    sleeping *0[311]  0.00000 0.00000    501 4201   327  3413    1302    17355   5193    8109    75      0     0.0   0      0      ryangosdin         89     1876K  56160K 4237M  404K   -18K  
390   SafeEjectGPUServ 0.0  00:00.24 2     2   36     1544K  0B     0B    390  1    sleeping *0[2]    0.00000 0.00000    501 2968   282  178     62      1137    398     589     8       0     0.0   0      0      ryangosdin         74     596K   54832K 4207M  364K   -16K  
389   SafeEjectGPUAgen 0.0  00:00.21 2     2   34     1628K  0B     0B    389  1    sleeping *0[1]    0.00000 0.00000    501 2867   278  177     64      1108    439     250     0       0     0.0   0      0      ryangosdin         76     700K   173M   4710M  428K   -16K  
387   WiFiAgent        0.0  00:00.70 4     1   156    4192K  0B     0B    387  1    sleeping *0[75]   0.00000 0.00000    501 4971   388  2213    787     4003    5666    3977    8       0     0.0   0      0      ryangosdin         118    2700K  59960K 4256M  432K   -17K  
386   CrashReporterSup 0.0  00:00.21 2     1   32     1688K  0B     0B    386  1    sleeping *0[6]    0.00000 0.00000    0   2091   263  166     73      1105    380     266     1       0     0.0   0      0      root               69     820K   54272K 4206M  344K   0B    
385   APFSUserAgent    0.0  00:00.20 2     2   33     1408K  0B     0B    385  1    sleeping *0[1]    0.00000 0.00000    501 2031   262  187     75      985     407     282     2       0     0.0   0      0      ryangosdin         74     536K   54792K 4206M  340K   0B    
384   networkservicepr 0.0  00:00.41 2     1   50     3684K  0B     0B    384  1    sleeping *0[1]    0.00000 0.00000    501 3656   339  191     61      1407    526     779     54      0     0.0   0      0      ryangosdin         85     2544K  55572K 4234M  364K   0B    
383   mdworker_shared  0.0  00:04.67 3     1   56     4920K  0B     0B    383  1    sleeping *0[1]    0.00000 0.00000    501 6153   217  1054    414     8821    1385    8392    106     0     0.0   0      0      ryangosdin         93     4240K  56392K 4242M  352K   -9520B
382   mdwrite          0.0  00:00.24 2     2   36     1464K  0B     0B    382  1    sleeping *0[1]    0.00000 0.00000    501 2342   269  205     73      1269    432     408     3       0     0.0   0      0      ryangosdin         73     572K   54284K 4207M  364K   0B    
376   familycircled    0.0  00:00.50 2     2   45     2916K  0B     0B    376  1    sleeping *0[1]    0.00000 0.00000    501 5441   335  187     55      1883    508     821     10      0     0.0   0      0      ryangosdin         85     1828K  55376K 4234M  400K   14900B
375   followupd        0.0  00:00.27 2     1   42     1820K  16384B 0B    375  1    sleeping *0[12]   0.00000 0.00000    501 3052   289  157     50      1214    397     693     8       0     0.0   0      0      ryangosdin         70     896K   54420K 4206M  364K   0B    
364   adid             0.0  00:00.45 2     1   34     3748K  0B     0B    364  1    sleeping *0[29]   0.00000 0.00000    265 2892   274  404     105     2498    839     633     332     0     0.0   0      0      _fpsd              78     2828K  56384K 4210M  340K   0B    
362   IMRemoteURLConne 0.0  00:00.53 3     1   75     4028K  4096B  0B    362  1    sleeping *0[2]    0.00000 0.00000    501 4164   332  421     952     3571    1767    2035    0       0     0.0   0      0      ryangosdin         88     2852K  55784K 4234M  396K   -12K  
361   fmfd             0.0  00:01.23 2     1   91     10776K 4096B  0B    361  1    sleeping *0[11]   0.00000 0.00000    501 8767   419  818     1077    6274    2496    3549    157     0     0.0   0      0      ryangosdin         106    9388K  61320K 4241M  432K   66424B
358   ContactsAccounts 0.0  00:00.90 4     3   95     2552K  0B     0B    358  1    sleeping *0[29]   0.00000 0.00000    501 5758   321  1485    552     5548    3380    2983    26      0     0.0   0      0      ryangosdin         78     1524K  55500K 4208M  372K   284K  
356   pbs              0.0  00:00.35 2     2   42     2236K  0B     0B    356  1    sleeping *0[10]   0.00000 0.00000    501 2730   283  295     112     2054    579     650     6       0     0.0   0      0      ryangosdin         79     1224K  54816K 4236M  372K   -112K 
355   IMDPersistenceAg 0.0  00:00.63 2     1   63     3256K  128K   0B    355  1    sleeping *0[4]    0.00000 0.00000    501 5433   346  382     969     4929    1806    2359    101     0     0.0   0      0      ryangosdin         96     2276K  54992K 4234M  384K   -9156B
354   sandboxd         0.0  00:36.53 6     5   69     28284K 0B     0B    354  1    sleeping *0[1]    0.00000 0.00000    0   418526 3356 16017   7987    62312   17599   52205   31390   0     0.0   0      0      root               115    27316K 104M   4293M  1712K  -1029K
352   ctkd             0.0  00:00.27 2     2   32     2836K  0B     0B    352  1    sleeping *0[3]    0.00000 0.00000    501 3313   282  165     61      1256    410     564     0       0     0.0   0      0      ryangosdin         79     1920K  56016K 4208M  356K   0B    
351   CalNCService     0.0  00:02.41 2     1   120    8068K  184K   0B    351  1    sleeping *0[14]   0.00000 0.00000    501 10358  445  1338    447     6103    2993    4622    433     0     0.0   0      0      ryangosdin         118    6776K  60404K 4240M  428K   67098B
349   taskgated        0.0  00:00.20 1     0   21     1648K  0B     0B    349  1    sleeping *0[1]    0.00000 0.00000    0   1933   265  72      29      985     240     237     1       0     0.0   0      0      root               68     784K   45744K 4198M  336K   0B    
347   ctkahp           0.0  00:00.30 3     2   52     3036K  0B     0B    347  1    sleeping *0[14]   0.00000 0.00000    501 3369   288  259     81      1330    558     479     0       0     0.0   0      0      ryangosdin         79     2100K  55500K 4208M  360K   0B    
345   adprivacyd       0.0  00:00.83 2     1   70     3576K  28672B 0B    345  1    sleeping  0[0]    0.00000 0.00000    501 6267   361  499     140     2948    957     2427    289     0     0.0   0      0      ryangosdin         84     2260K  54032K 4235M  432K   241K  
344   diagnostics_agen 0.0  00:00.60 3     2   52     2840K  0B     0B    344  1    sleeping  0[0]    0.00000 0.00000    501 5330   326  626     185     2801    1002    2072    24      0     0.0   0      0      ryangosdin         84     1712K  54480K 4234M  408K   78928B
342   imagent          0.0  00:01.68 2     1   116    4360K  0B     0B    342  1    sleeping *0[1]    0.00000 0.00000    501 7479   450  1590    1987    9873    5173    8045    653     0     0.0   0      0      ryangosdin         94     3008K  54720K 4236M  424K   -142K 
341   cloudpaird       0.0  00:00.62 2     1   65     3896K  0B     0B    341  1    sleeping *0[7]    0.00000 0.00000    501 6170   327  489     164     2500    1008    1942    89      0     0.0   0      0      ryangosdin         79     2828K  55100K 4234M  412K   17168B
340   knowledge-agent  0.0  00:00.91 2     1   58     4384K  256K   0B    340  1    sleeping *0[11]   0.00000 0.00000    501 5559   324  647     205     5181    1548    2921    81      0     0.0   0      0      ryangosdin         92     3512K  59408K 4238M  412K   17168B
338   patchupdaterd    0.0  00:00.47 3     2   40     1000K  0B     0B    338  1    sleeping *0[1]    0.00000 0.00000    501 2045   154  4025    1993    2530    2242    2836    0       0     0.0   0      0      ryangosdin         68     604K   46560K 4198M  252K   0B    
337   icdd             0.0  00:00.91 2     1   60     5388K  0B     0B    337  1    sleeping *0[1]    0.00000 0.00000    501 4986   320  885     378     2134    1222    1570    80      0     0.0   0      0      ryangosdin         79     4316K  55016K 4233M  396K   5104B 
336   imklaunchagent   0.0  00:00.48 2     1   82     3036K  0B     0B    336  1    sleeping *0[1]    0.00000 0.00000    501 4006   386  1153    502     3005    4282    2454    0       0     0.0   0      0      ryangosdin         95     1836K  54704K 4238M  412K   0B    
335   dmd              0.0  00:00.55 2     1   49     2756K  0B     0B    335  1    sleeping  0[0]    0.00000 0.00000    501 5304   365  264     104     1642    747     1520    475     0     0.0   0      0      ryangosdin         77     1656K  54092K 4233M  384K   0B    
331   routined         0.0  00:01.91 5     4   114    7172K  264K   0B    331  1    sleeping *0[5]    0.00000 0.00000    501 10682  451  1101    347     8665    2505    4997    766     0     0.0   0      0      ryangosdin         135    5968K  62176K 4245M  444K   -5786B
330   corespeechd      0.0  00:00.31 2     1   35     1756K  0B     0B    330  1    sleeping *0[1]    0.00000 0.00000    501 4964   293  123     39      1291    361     449     233     0     0.0   0      0      ryangosdin         70     792K   54388K 4206M  372K   0B    
329   com.apple.notifi 0.0  00:00.30 2     1   46     1852K  0B     0B    329  1    sleeping *0[1]    0.00000 0.00000    501 4765   306  165     56      1414    472     494     4       0     0.0   0      0      ryangosdin         74     888K   54392K 4207M  368K   -24K  
328   storeaccountd    0.0  00:00.45 2     1   45     3540K  0B     0B    328  1    sleeping *0[1]    0.00000 0.00000    501 4958   310  167     57      1592    447     736     11      0     0.0   0      0      ryangosdin         81     2456K  55488K 4208M  384K   -8973B
327   CallHistoryPlugi 0.0  00:00.32 2     1   49     2296K  12288B 0B    327  1    sleeping *0[2]    0.00000 0.00000    501 3411   295  188     66      1509    507     734     21      0     0.0   0      0      ryangosdin         78     1296K  54456K 4233M  376K   0B    
325   CalendarAgent    0.0  00:05.70 3     1   182    14980K 4832K  0B    325  1    sleeping *0[3]    0.00000 0.00000    501 15192  497  2733    2111    23511   7782    14887   1081    0     0.0   0      0      ryangosdin         242    18112K 72304K 4252M  464K   -239K 
324   secinitd         0.0  00:01.33 2     2   49     4916K  0B     0B    324  1    sleeping *0[29]   0.00000 0.00000    501 3965   315  708     1057    12069   2070    3221    1       0     0.0   0      0      ryangosdin         90     3864K  56336K 4234M  372K   73974B
317   com.apple.geod   0.0  00:00.58 3     1   59     7204K  45056B 0B    317  1    sleeping *0[11]   0.00000 0.00000    501 4436   338  469     184     2707    1199    1327    7       0     0.0   0      0      ryangosdin         87     6076K  57776K 4236M  372K   -25K  
316   commerce         0.0  00:02.19 2     1   90     11244K 94208B 0B    316  1    sleeping *0[12]   0.00000 0.00000    501 9208   374  1494    391     10077   2492    4676    191     0     0.0   0      0      ryangosdin         103    9988K  60844K 4244M  448K   -376K 
315   nsurlstoraged    0.0  00:01.63 2     1   113    7264K  292K   0B    315  1    sleeping *0[95]   0.00000 0.00000    501 5667   293  1644    580     9139    3197    3761    18      0     0.0   0      0      ryangosdin         144    6580K  59556K 4238M  380K   198K  
314   CVMCompiler      0.0  00:00.14 2     2   28     4180K  8192B  0B    314  1    sleeping *0[1]    0.00000 0.00000    501 2851   193  125     41      351     277     125     0       0     0.0   0      0      ryangosdin         61     3944K  64856K 4236M  172K   0B    
312   iconservicesagen 0.0  00:06.42 2     2   78     5216K  448K   0B    312  1    sleeping *4[1]    0.00000 0.00000    501 13389  316  5039    1129    47925   7418    13465   1693    0     0.0   0      0      ryangosdin         365    5584K  66648K 4361M  632K   0B    
310   sharingd         0.0  00:03.23 4     2   222    15420K 148K   0B    310  1    sleeping *3[123]  0.00000 0.00000    501 13731  692  6066    3708    13822   17627   11434   1449    0     0.0   0      0      ryangosdin         145    13504K 70212K 4256M  480K   57580B
309   IMRemoteURLConne 0.0  00:00.53 3     1   85     3636K  4096B  0B    309  1    sleeping *0[5]    0.00000 0.00000    501 4057   332  480     966     4148    1885    1965    12      0     0.0   0      0      ryangosdin         86     2464K  55632K 4234M  388K   3936B 
308   useractivityd    0.0  00:00.51 2     1   82     3568K  0B     0B    308  1    sleeping *0[50]   0.00000 0.00000    501 3672   339  608     210     2353    988     1156    176     0     0.0   0      0      ryangosdin         81     2532K  55128K 4234M  400K   0B    
307   NotificationCent 0.0  00:06.82 3     1   313    35304K 696K   0B    307  1    sleeping *0[43]   0.00000 0.00000    501 24049  726  8307    3854    11608   18948   14062   2054    0     0.0   0      0      ryangosdin         488    27824K 208M   4834M  680K   31488B
306   filecoordination 0.0  00:08.43 2     2   108    5784K  0B     0B    306  1    sleeping *0[1]    0.00000 0.00000    0   6196   277  71244   34803   90407   108572  34073   25      0     0.0   0      0      root               88     4800K  65120K 4220M  368K   -15K  
305   parsecd          0.0  00:03.02 2     1   71     5840K  8192B  0B    305  1    sleeping *0[64]   0.00000 0.00000    501 7554   479  2364    633     13063   4756    7822    712     0     0.0   0      0      ryangosdin         87     4192K  55776K 4238M  444K   212K  
304   usernoted        0.0  00:02.34 2     1   125    4844K  53248B 0B    304  1    sleeping *0[1]    0.00000 0.00000    501 5578   424  1430    1944    11868   3549    7521    450     0     0.0   0      0      ryangosdin         91     3460K  54576K 4238M  400K   -109K 
303   akd              0.0  00:00.70 2     1   79     8180K  61440B 0B    303  1    sleeping *0[19]   0.00000 0.00000    501 5295   348  1022    318     3825    1894    2155    198     0     0.0   0      0      ryangosdin         93     7080K  59896K 4239M  408K   -10K  
302   wirelessproxd    0.0  00:00.33 2     1   62     3208K  0B     0B    302  1    sleeping *0[11]   0.00000 0.00000    0   2595   290  317     100     1341    670     432     62      0     0.0   0      0      root               77     2296K  55516K 4233M  348K   0B    
301   findmydeviced    0.0  00:00.55 2     1   60     2808K  0B     0B    301  1    sleeping *0[1]    0.00000 0.00000    0   6391   396  385     131     2336    886     1634    263     0     0.0   0      0      root               80     1652K  54164K 4234M  396K   34460B
